VariableName,DisplayName,DeviceName,Raster,DefaultBackColor,DefaultForeColor,HighThreshBackColor,LowThreshBackColor,HighThreshForeColor,LowThreshForeColor,HighThresh,LowThresh,EqualTo,Row,Col,CheckForDataChange,DisplayWindowName,DisplayWindowSize,AssociatedControlName,LocationOnForm,GridSize,AlsoAssociatedWith,DisplayFormat
VaLCUR_phi_VehWzPhaseBins[x]_[5],,ACP3_MCU,25ms_c5,,,,,,,,,,,,,,,,,,,
VaLCUR_phi_VehWzPhaseBins[x]_[6],,ACP3_MCU,25ms_c5,,,,,,,,,,,,,,,,,,,
VaLCUR_phi_VehWzPhaseBins[x]_[7],,ACP3_MCU,25ms_c5,,,,,,,,,,,,,,,,,,,
VaLCUR_phi_VehWzPhaseBins[x]_[8],,ACP3_MCU,25ms_c5,,,,,,,,,,,,,,,,,,,
VaLCUR_phi_VehWzPhaseBins[x]_[9],,ACP3_MCU,25ms_c5,,,,,,,,,,,,,,,,,,,
VaLDFR_Cnt_OpS_LDWC_State[x]_[0],,ACP3_MCU,25ms_c1,,,,,,,,,,,,,,,,,,,
VaLDFR_Cnt_OpS_LDWC_State[x]_[1],,ACP3_MCU,25ms_c1,,,,,,,,,,,,,,,,,,,
VaLDFR_Cnt_OpS_LDWC_State[x]_[2],,ACP3_MCU,25ms_c1,,,,,,,,,,,,,,,,,,,
VaLDFR_Cnt_OpS_LDWC_State[x]_[3],,ACP3_MCU,25ms_c1,,,,,,,,,,,,,,,,,,,
VaLDFR_Cnt_OpS_LDWC_State[x]_[4],,ACP3_MCU,25ms_c1,,,,,,,,,,,,,,,,,,,
VaLDFR_Cnt_OpS_LnQltyVsSpdLt[x]_[0],,ACP3_MCU,25ms_c1,,,,,,,,,,,,,,,,,,,
VaLDFR_Cnt_OpS_LnQltyVsSpdLt[x]_[1],,ACP3_MCU,25ms_c1,,,,,,,,,,,,,,,,,,,
VaLDFR_Cnt_OpS_LnQltyVsSpdLt[x]_[10],,ACP3_MCU,25ms_c1,,,,,,,,,,,,,,,,,,,
VaLDFR_Cnt_OpS_LnQltyVsSpdLt[x]_[11],,ACP3_MCU,25ms_c1,,,,,,,,,,,,,,,,,,,
VaLDFR_Cnt_OpS_LnQltyVsSpdLt[x]_[12],,ACP3_MCU,25ms_c1,,,,,,,,,,,,,,,,,,,
VaLDFR_Cnt_OpS_LnQltyVsSpdLt[x]_[13],,ACP3_MCU,25ms_c1,,,,,,,,,,,,,,,,,,,
VaLDFR_Cnt_OpS_LnQltyVsSpdLt[x]_[14],,ACP3_MCU,25ms_c1,,,,,,,,,,,,,,,,,,,
VaLDFR_Cnt_OpS_LnQltyVsSpdLt[x]_[15],,ACP3_MCU,25ms_c1,,,,,,,,,,,,,,,,,,,
VaLDFR_Cnt_OpS_LnQltyVsSpdLt[x]_[16],,ACP3_MCU,25ms_c1,,,,,,,,,,,,,,,,,,,
VaLDFR_Cnt_OpS_LnQltyVsSpdLt[x]_[17],,ACP3_MCU,25ms_c1,,,,,,,,,,,,,,,,,,,
VaLDFR_Cnt_OpS_LnQltyVsSpdLt[x]_[18],,ACP3_MCU,25ms_c1,,,,,,,,,,,,,,,,,,,
VaLDFR_Cnt_OpS_LnQltyVsSpdLt[x]_[19],,ACP3_MCU,25ms_c1,,,,,,,,,,,,,,,,,,,
VaLDFR_Cnt_OpS_LnQltyVsSpdLt[x]_[2],,ACP3_MCU,25ms_c1,,,,,,,,,,,,,,,,,,,
VaLDFR_Cnt_OpS_LnQltyVsSpdLt[x]_[20],,ACP3_MCU,25ms_c1,,,,,,,,,,,,,,,,,,,
VaLDFR_Cnt_OpS_LnQltyVsSpdLt[x]_[21],,ACP3_MCU,25ms_c1,,,,,,,,,,,,,,,,,,,
VaLDFR_Cnt_OpS_LnQltyVsSpdLt[x]_[22],,ACP3_MCU,25ms_c1,,,,,,,,,,,,,,,,,,,
VaLDFR_Cnt_OpS_LnQltyVsSpdLt[x]_[23],,ACP3_MCU,25ms_c1,,,,,,,,,,,,,,,,,,,
VaLDFR_Cnt_OpS_LnQltyVsSpdLt[x]_[24],,ACP3_MCU,25ms_c1,,,,,,,,,,,,,,,,,,,
VaLDFR_Cnt_OpS_LnQltyVsSpdLt[x]_[25],,ACP3_MCU,25ms_c1,,,,,,,,,,,,,,,,,,,
VaLDFR_Cnt_OpS_LnQltyVsSpdLt[x]_[26],,ACP3_MCU,25ms_c1,,,,,,,,,,,,,,,,,,,
VaLDFR_Cnt_OpS_LnQltyVsSpdLt[x]_[27],,ACP3_MCU,25ms_c1,,,,,,,,,,,,,,,,,,,
VaLDFR_Cnt_OpS_LnQltyVsSpdLt[x]_[3],,ACP3_MCU,25ms_c1,,,,,,,,,,,,,,,,,,,
VaLDFR_Cnt_OpS_LnQltyVsSpdLt[x]_[4],,ACP3_MCU,25ms_c1,,,,,,,,,,,,,,,,,,,
VaLDFR_Cnt_OpS_LnQltyVsSpdLt[x]_[5],,ACP3_MCU,25ms_c1,,,,,,,,,,,,,,,,,,,
VaLDFR_Cnt_OpS_LnQltyVsSpdLt[x]_[6],,ACP3_MCU,25ms_c1,,,,,,,,,,,,,,,,,,,
VaLDFR_Cnt_OpS_LnQltyVsSpdLt[x]_[7],,ACP3_MCU,25ms_c1,,,,,,,,,,,,,,,,,,,
VaLDFR_Cnt_OpS_LnQltyVsSpdLt[x]_[8],,ACP3_MCU,25ms_c1,,,,,,,,,,,,,,,,,,,
VaLDFR_Cnt_OpS_LnQltyVsSpdLt[x]_[9],,ACP3_MCU,25ms_c1,,,,,,,,,,,,,,,,,,,
VaLDFR_Cnt_OpS_LnQltyVsSpdRt[x]_[0],,ACP3_MCU,25ms_c1,,,,,,,,,,,,,,,,,,,
VaLDFR_Cnt_OpS_LnQltyVsSpdRt[x]_[1],,ACP3_MCU,25ms_c1,,,,,,,,,,,,,,,,,,,
VaLDFR_Cnt_OpS_LnQltyVsSpdRt[x]_[10],,ACP3_MCU,25ms_c1,,,,,,,,,,,,,,,,,,,
VaLDFR_Cnt_OpS_LnQltyVsSpdRt[x]_[11],,ACP3_MCU,25ms_c1,,,,,,,,,,,,,,,,,,,
VaLDFR_Cnt_OpS_LnQltyVsSpdRt[x]_[12],,ACP3_MCU,25ms_c1,,,,,,,,,,,,,,,,,,,
VaLDFR_Cnt_OpS_LnQltyVsSpdRt[x]_[13],,ACP3_MCU,25ms_c1,,,,,,,,,,,,,,,,,,,
VaLDFR_Cnt_OpS_LnQltyVsSpdRt[x]_[14],,ACP3_MCU,25ms_c1,,,,,,,,,,,,,,,,,,,
VaLDFR_Cnt_OpS_LnQltyVsSpdRt[x]_[15],,ACP3_MCU,25ms_c1,,,,,,,,,,,,,,,,,,,
VaLDFR_Cnt_OpS_LnQltyVsSpdRt[x]_[16],,ACP3_MCU,25ms_c1,,,,,,,,,,,,,,,,,,,
VaLDFR_Cnt_OpS_LnQltyVsSpdRt[x]_[17],,ACP3_MCU,25ms_c1,,,,,,,,,,,,,,,,,,,
VaLDFR_Cnt_OpS_LnQltyVsSpdRt[x]_[18],,ACP3_MCU,25ms_c1,,,,,,,,,,,,,,,,,,,
VaLDFR_Cnt_OpS_LnQltyVsSpdRt[x]_[19],,ACP3_MCU,25ms_c1,,,,,,,,,,,,,,,,,,,
VaLDFR_Cnt_OpS_LnQltyVsSpdRt[x]_[2],,ACP3_MCU,25ms_c1,,,,,,,,,,,,,,,,,,,
VaLDFR_Cnt_OpS_LnQltyVsSpdRt[x]_[20],,ACP3_MCU,25ms_c1,,,,,,,,,,,,,,,,,,,
VaLDFR_Cnt_OpS_LnQltyVsSpdRt[x]_[21],,ACP3_MCU,25ms_c1,,,,,,,,,,,,,,,,,,,
VaLDFR_Cnt_OpS_LnQltyVsSpdRt[x]_[22],,ACP3_MCU,25ms_c1,,,,,,,,,,,,,,,,,,,
VaLDFR_Cnt_OpS_LnQltyVsSpdRt[x]_[23],,ACP3_MCU,25ms_c1,,,,,,,,,,,,,,,,,,,
VaLDFR_Cnt_OpS_LnQltyVsSpdRt[x]_[24],,ACP3_MCU,25ms_c1,,,,,,,,,,,,,,,,,,,
VaLDFR_Cnt_OpS_LnQltyVsSpdRt[x]_[25],,ACP3_MCU,25ms_c1,,,,,,,,,,,,,,,,,,,
VaLDFR_Cnt_OpS_LnQltyVsSpdRt[x]_[26],,ACP3_MCU,25ms_c1,,,,,,,,,,,,,,,,,,,
VaLDFR_Cnt_OpS_LnQltyVsSpdRt[x]_[27],,ACP3_MCU,25ms_c1,,,,,,,,,,,,,,,,,,,
VaLDFR_Cnt_OpS_LnQltyVsSpdRt[x]_[3],,ACP3_MCU,25ms_c1,,,,,,,,,,,,,,,,,,,
VaLDFR_Cnt_OpS_LnQltyVsSpdRt[x]_[4],,ACP3_MCU,25ms_c1,,,,,,,,,,,,,,,,,,,
VaLDFR_Cnt_OpS_LnQltyVsSpdRt[x]_[5],,ACP3_MCU,25ms_c1,,,,,,,,,,,,,,,,,,,
VaLDFR_Cnt_OpS_LnQltyVsSpdRt[x]_[6],,ACP3_MCU,25ms_c1,,,,,,,,,,,,,,,,,,,
VaLDFR_Cnt_OpS_LnQltyVsSpdRt[x]_[7],,ACP3_MCU,25ms_c1,,,,,,,,,,,,,,,,,,,
VaLDFR_Cnt_OpS_LnQltyVsSpdRt[x]_[8],,ACP3_MCU,25ms_c1,,,,,,,,,,,,,,,,,,,
VaLDFR_Cnt_OpS_LnQltyVsSpdRt[x]_[9],,ACP3_MCU,25ms_c1,,,,,,,,,,,,,,,,,,,
VaLDFR_Cnt_OpS_LnTypeLt[x]_[0],,ACP3_MCU,25ms_c1,,,,,,,,,,,,,,,,,,,
VaLDFR_Cnt_OpS_LnTypeLt[x]_[1],,ACP3_MCU,25ms_c1,,,,,,,,,,,,,,,,,,,
VaLDFR_Cnt_OpS_LnTypeLt[x]_[2],,ACP3_MCU,25ms_c1,,,,,,,,,,,,,,,,,,,
VaLDFR_Cnt_OpS_LnTypeLt[x]_[3],,ACP3_MCU,25ms_c1,,,,,,,,,,,,,,,,,,,
VaLDFR_Cnt_OpS_LnTypeLt[x]_[4],,ACP3_MCU,25ms_c1,,,,,,,,,,,,,,,,,,,
VaLDFR_Cnt_OpS_LnTypeLt[x]_[5],,ACP3_MCU,25ms_c1,,,,,,,,,,,,,,,,,,,
VaLDFR_Cnt_OpS_LnTypeLt[x]_[6],,ACP3_MCU,25ms_c1,,,,,,,,,,,,,,,,,,,
VaLDFR_Cnt_OpS_LnTypeLt[x]_[7],,ACP3_MCU,25ms_c1,,,,,,,,,,,,,,,,,,,
VaLDFR_Cnt_OpS_LnTypeRt[x]_[0],,ACP3_MCU,25ms_c1,,,,,,,,,,,,,,,,,,,
VaLDFR_Cnt_OpS_LnTypeRt[x]_[1],,ACP3_MCU,25ms_c1,,,,,,,,,,,,,,,,,,,
VaLDFR_Cnt_OpS_LnTypeRt[x]_[2],,ACP3_MCU,25ms_c1,,,,,,,,,,,,,,,,,,,
VaLDFR_Cnt_OpS_LnTypeRt[x]_[3],,ACP3_MCU,25ms_c1,,,,,,,,,,,,,,,,,,,
VaLDFR_Cnt_OpS_LnTypeRt[x]_[4],,ACP3_MCU,25ms_c1,,,,,,,,,,,,,,,,,,,
VaLDFR_Cnt_OpS_LnTypeRt[x]_[5],,ACP3_MCU,25ms_c1,,,,,,,,,,,,,,,,,,,
VaLDFR_Cnt_OpS_LnTypeRt[x]_[6],,ACP3_MCU,25ms_c1,,,,,,,,,,,,,,,,,,,
VaLDFR_Cnt_OpS_LnTypeRt[x]_[7],,ACP3_MCU,25ms_c1,,,,,,,,,,,,,,,,,,,
VaLDFR_Cnt_OpS_LtrlAsstCstmrSl[x]_[0],,ACP3_MCU,25ms_c1,,,,,,,,,,,,,,,,,,,
VaLDFR_Cnt_OpS_LtrlAsstCstmrSl[x]_[1],,ACP3_MCU,25ms_c1,,,,,,,,,,,,,,,,,,,
VaLDFR_Cnt_OpS_LtrlAsstCstmrSl[x]_[2],,ACP3_MCU,25ms_c1,,,,,,,,,,,,,,,,,,,
VaLDFR_Cnt_OpS_LtrlAsstCstmrSl[x]_[3],,ACP3_MCU,25ms_c1,,,,,,,,,,,,,,,,,,,
VaLDFR_Cnt_OpS_LtrlAsstCstmrSl[x]_[4],,ACP3_MCU,25ms_c1,,,,,,,,,,,,,,,,,,,
VaLDFR_Cnt_OpS_MaxTorqIntvn[x]_[0],,ACP3_MCU,25ms_c1,,,,,,,,,,,,,,,,,,,
VaLDFR_Cnt_OpS_MaxTorqIntvn[x]_[1],,ACP3_MCU,25ms_c1,,,,,,,,,,,,,,,,,,,
VaLDFR_Cnt_OpS_MaxTorqIntvn[x]_[10],,ACP3_MCU,25ms_c1,,,,,,,,,,,,,,,,,,,
VaLDFR_Cnt_OpS_MaxTorqIntvn[x]_[11],,ACP3_MCU,25ms_c1,,,,,,,,,,,,,,,,,,,
VaLDFR_Cnt_OpS_MaxTorqIntvn[x]_[12],,ACP3_MCU,25ms_c1,,,,,,,,,,,,,,,,,,,
VaLDFR_Cnt_OpS_MaxTorqIntvn[x]_[13],,ACP3_MCU,25ms_c1,,,,,,,,,,,,,,,,,,,
VaLDFR_Cnt_OpS_MaxTorqIntvn[x]_[14],,ACP3_MCU,25ms_c1,,,,,,,,,,,,,,,,,,,
VaLDFR_Cnt_OpS_MaxTorqIntvn[x]_[15],,ACP3_MCU,25ms_c1,,,,,,,,,,,,,,,,,,,
VaLDFR_Cnt_OpS_MaxTorqIntvn[x]_[16],,ACP3_MCU,25ms_c1,,,,,,,,,,,,,,,,,,,
VaLDFR_Cnt_OpS_MaxTorqIntvn[x]_[17],,ACP3_MCU,25ms_c1,,,,,,,,,,,,,,,,,,,
VaLDFR_Cnt_OpS_MaxTorqIntvn[x]_[2],,ACP3_MCU,25ms_c1,,,,,,,,,,,,,,,,,,,
VaLDFR_Cnt_OpS_MaxTorqIntvn[x]_[3],,ACP3_MCU,25ms_c1,,,,,,,,,,,,,,,,,,,
VaLDFR_Cnt_OpS_MaxTorqIntvn[x]_[4],,ACP3_MCU,25ms_c1,,,,,,,,,,,,,,,,,,,
VaLDFR_Cnt_OpS_MaxTorqIntvn[x]_[5],,ACP3_MCU,25ms_c1,,,,,,,,,,,,,,,,,,,
VaLDFR_Cnt_OpS_MaxTorqIntvn[x]_[6],,ACP3_MCU,25ms_c1,,,,,,,,,,,,,,,,,,,
VaLDFR_Cnt_OpS_MaxTorqIntvn[x]_[7],,ACP3_MCU,25ms_c1,,,,,,,,,,,,,,,,,,,
VaLDFR_Cnt_OpS_MaxTorqIntvn[x]_[8],,ACP3_MCU,25ms_c1,,,,,,,,,,,,,,,,,,,
VaLDFR_Cnt_OpS_MaxTorqIntvn[x]_[9],,ACP3_MCU,25ms_c1,,,,,,,,,,,,,,,,,,,
VaLDFR_Cnt_OpS_OffSetC0Lt[x]_[0],,ACP3_MCU,25ms_c1,,,,,,,,,,,,,,,,,,,
VaLDFR_Cnt_OpS_OffSetC0Lt[x]_[1],,ACP3_MCU,25ms_c1,,,,,,,,,,,,,,,,,,,
VaLDFR_Cnt_OpS_OffSetC0Lt[x]_[10],,ACP3_MCU,25ms_c1,,,,,,,,,,,,,,,,,,,
VaLDFR_Cnt_OpS_OffSetC0Lt[x]_[11],,ACP3_MCU,25ms_c1,,,,,,,,,,,,,,,,,,,
VaLDFR_Cnt_OpS_OffSetC0Lt[x]_[12],,ACP3_MCU,25ms_c1,,,,,,,,,,,,,,,,,,,
VaLDFR_Cnt_OpS_OffSetC0Lt[x]_[13],,ACP3_MCU,25ms_c1,,,,,,,,,,,,,,,,,,,
VaLDFR_Cnt_OpS_OffSetC0Lt[x]_[14],,ACP3_MCU,25ms_c1,,,,,,,,,,,,,,,,,,,
VaLDFR_Cnt_OpS_OffSetC0Lt[x]_[15],,ACP3_MCU,25ms_c1,,,,,,,,,,,,,,,,,,,
VaLDFR_Cnt_OpS_OffSetC0Lt[x]_[16],,ACP3_MCU,25ms_c1,,,,,,,,,,,,,,,,,,,
VaLDFR_Cnt_OpS_OffSetC0Lt[x]_[17],,ACP3_MCU,25ms_c1,,,,,,,,,,,,,,,,,,,
VaLDFR_Cnt_OpS_OffSetC0Lt[x]_[18],,ACP3_MCU,25ms_c1,,,,,,,,,,,,,,,,,,,
VaLDFR_Cnt_OpS_OffSetC0Lt[x]_[19],,ACP3_MCU,25ms_c1,,,,,,,,,,,,,,,,,,,
VaLDFR_Cnt_OpS_OffSetC0Lt[x]_[2],,ACP3_MCU,25ms_c1,,,,,,,,,,,,,,,,,,,
VaLDFR_Cnt_OpS_OffSetC0Lt[x]_[3],,ACP3_MCU,25ms_c1,,,,,,,,,,,,,,,,,,,
VaLDFR_Cnt_OpS_OffSetC0Lt[x]_[4],,ACP3_MCU,25ms_c1,,,,,,,,,,,,,,,,,,,
VaLDFR_Cnt_OpS_OffSetC0Lt[x]_[5],,ACP3_MCU,25ms_c1,,,,,,,,,,,,,,,,,,,
VaLDFR_Cnt_OpS_OffSetC0Lt[x]_[6],,ACP3_MCU,25ms_c1,,,,,,,,,,,,,,,,,,,
VaLDFR_Cnt_OpS_OffSetC0Lt[x]_[7],,ACP3_MCU,25ms_c1,,,,,,,,,,,,,,,,,,,
VaLDFR_Cnt_OpS_OffSetC0Lt[x]_[8],,ACP3_MCU,25ms_c1,,,,,,,,,,,,,,,,,,,
VaLDFR_Cnt_OpS_OffSetC0Lt[x]_[9],,ACP3_MCU,25ms_c1,,,,,,,,,,,,,,,,,,,
VaLDFR_Cnt_OpS_OffSetC0Rt[x]_[0],,ACP3_MCU,25ms_c1,,,,,,,,,,,,,,,,,,,
VaLDFR_Cnt_OpS_OffSetC0Rt[x]_[1],,ACP3_MCU,25ms_c1,,,,,,,,,,,,,,,,,,,
VaLDFR_Cnt_OpS_OffSetC0Rt[x]_[10],,ACP3_MCU,25ms_c1,,,,,,,,,,,,,,,,,,,
VaLDFR_Cnt_OpS_OffSetC0Rt[x]_[11],,ACP3_MCU,25ms_c1,,,,,,,,,,,,,,,,,,,
VaLDFR_Cnt_OpS_OffSetC0Rt[x]_[12],,ACP3_MCU,25ms_c1,,,,,,,,,,,,,,,,,,,
VaLDFR_Cnt_OpS_OffSetC0Rt[x]_[13],,ACP3_MCU,25ms_c1,,,,,,,,,,,,,,,,,,,
VaLDFR_Cnt_OpS_OffSetC0Rt[x]_[14],,ACP3_MCU,25ms_c1,,,,,,,,,,,,,,,,,,,
VaLDFR_Cnt_OpS_OffSetC0Rt[x]_[15],,ACP3_MCU,25ms_c1,,,,,,,,,,,,,,,,,,,
VaLDFR_Cnt_OpS_OffSetC0Rt[x]_[16],,ACP3_MCU,25ms_c1,,,,,,,,,,,,,,,,,,,
VaLDFR_Cnt_OpS_OffSetC0Rt[x]_[17],,ACP3_MCU,25ms_c1,,,,,,,,,,,,,,,,,,,
VaLDFR_Cnt_OpS_OffSetC0Rt[x]_[18],,ACP3_MCU,25ms_c1,,,,,,,,,,,,,,,,,,,
VaLDFR_Cnt_OpS_OffSetC0Rt[x]_[19],,ACP3_MCU,25ms_c1,,,,,,,,,,,,,,,,,,,
VaLDFR_Cnt_OpS_OffSetC0Rt[x]_[2],,ACP3_MCU,25ms_c1,,,,,,,,,,,,,,,,,,,
VaLDFR_Cnt_OpS_OffSetC0Rt[x]_[3],,ACP3_MCU,25ms_c1,,,,,,,,,,,,,,,,,,,
VaLDFR_Cnt_OpS_OffSetC0Rt[x]_[4],,ACP3_MCU,25ms_c1,,,,,,,,,,,,,,,,,,,
VaLDFR_Cnt_OpS_OffSetC0Rt[x]_[5],,ACP3_MCU,25ms_c1,,,,,,,,,,,,,,,,,,,
VaLDFR_Cnt_OpS_OffSetC0Rt[x]_[6],,ACP3_MCU,25ms_c1,,,,,,,,,,,,,,,,,,,
VaLDFR_Cnt_OpS_OffSetC0Rt[x]_[7],,ACP3_MCU,25ms_c1,,,,,,,,,,,,,,,,,,,
VaLDFR_Cnt_OpS_OffSetC0Rt[x]_[8],,ACP3_MCU,25ms_c1,,,,,,,,,,,,,,,,,,,
VaLDFR_Cnt_OpS_OffSetC0Rt[x]_[9],,ACP3_MCU,25ms_c1,,,,,,,,,,,,,,,,,,,
ValetModeActive,,CAN-Monitoring:2,PDU_2019-fmx0 mv0,,,,,,,,,,,,,,,,,,,
VaLFFR_b_LnUnavailDrv[x]_[0],,ACP3_MCU,25ms_c1,,,,,,,,,,,,,,,,,,,
VaLFFR_b_LnUnavailSys[x]_[0],,ACP3_MCU,25ms_c3,,,,,,,,,,,,,,,,,,,
VaLFFR_b_LnUnavailSys[x]_[1],,ACP3_MCU,25ms_c1,,,,,,,,,,,,,,,,,,,
VaLFFR_Cnt_OpS_DrvrAttnStat[x]_[0],,ACP3_MCU,25ms_c4,,,,,,,,,,,,,,,,,,,
VaLFFR_Cnt_OpS_DrvrAttnStat[x]_[1],,ACP3_MCU,25ms_c4,,,,,,,,,,,,,,,,,,,
VaLFFR_Cnt_OpS_DrvrAttnStat[x]_[2],,ACP3_MCU,25ms_c4,,,,,,,,,,,,,,,,,,,
VaLFFR_Cnt_OpS_DrvrAttnStat[x]_[3],,ACP3_MCU,25ms_c4,,,,,,,,,,,,,,,,,,,
VaLFFR_Cnt_OpS_DrvrAttnStat[x]_[4],,ACP3_MCU,25ms_c4,,,,,,,,,,,,,,,,,,,
VaLFFR_Cnt_OpS_DrvrAttnStat[x]_[5],,ACP3_MCU,25ms_c4,,,,,,,,,,,,,,,,,,,
VaLFFR_Cnt_OpS_HndsOffVsLF[x]_[0],,ACP3_MCU,25ms_c4,,,,,,,,,,,,,,,,,,,
VaLFFR_Cnt_OpS_HndsOffVsLF[x]_[1],,ACP3_MCU,25ms_c4,,,,,,,,,,,,,,,,,,,
VaLFFR_Cnt_OpS_HndsOffVsLF[x]_[2],,ACP3_MCU,25ms_c4,,,,,,,,,,,,,,,,,,,
VaLFFR_Cnt_OpS_HndsOffVsLF[x]_[3],,ACP3_MCU,25ms_c4,,,,,,,,,,,,,,,,,,,
VaLFFR_Cnt_OpS_LF_FeatStDur[x]_[0],,ACP3_MCU,25ms_c4,,,,,,,,,,,,,,,,,,,
VaLFFR_Cnt_OpS_LF_FeatStDur[x]_[1],,ACP3_MCU,25ms_c4,,,,,,,,,,,,,,,,,,,
VaLFFR_Cnt_OpS_LF_FeatStDur[x]_[2],,ACP3_MCU,25ms_c4,,,,,,,,,,,,,,,,,,,
VaLFFR_Cnt_OpS_LF_FeatStDur[x]_[3],,ACP3_MCU,25ms_c4,,,,,,,,,,,,,,,,,,,
VaLFFR_Cnt_OpS_LF_FeatureSt[x]_[0],,ACP3_MCU,25ms_c4,,,,,,,,,,,,,,,,,,,
VaLFFR_Cnt_OpS_LF_FeatureSt[x]_[1],,ACP3_MCU,25ms_c4,,,,,,,,,,,,,,,,,,,
VaLFFR_Cnt_OpS_LF_FeatureSt[x]_[2],,ACP3_MCU,25ms_c4,,,,,,,,,,,,,,,,,,,
VaLFFR_Cnt_OpS_LF_FeatureSt[x]_[3],,ACP3_MCU,25ms_c4,,,,,,,,,,,,,,,,,,,
VaLFFR_Cnt_OpS_LF_FeatureSt[x]_[4],,ACP3_MCU,25ms_c4,,,,,,,,,,,,,,,,,,,
VaLFFR_Cnt_OpS_LF_FeatureSt[x]_[5],,ACP3_MCU,25ms_c4,,,,,,,,,,,,,,,,,,,
VaLFFR_Cnt_OpS_LF_FeatureSt[x]_[6],,ACP3_MCU,25ms_c4,,,,,,,,,,,,,,,,,,,
VaLFFR_Cnt_OpS_LF_FeatureSt[x]_[7],,ACP3_MCU,25ms_c4,,,,,,,,,,,,,,,,,,,
VaLFFR_Cnt_OpS_LnChgNtfctnDur[x]_[0],,ACP3_MCU,25ms_c4,,,,,,,,,,,,,,,,,,,
VaLFFR_Cnt_OpS_LnChgNtfctnDur[x]_[1],,ACP3_MCU,25ms_c4,,,,,,,,,,,,,,,,,,,
VaLFFR_Cnt_OpS_LnChgNtfctnDur[x]_[10],,ACP3_MCU,25ms_c4,,,,,,,,,,,,,,,,,,,
VaLFFR_Cnt_OpS_LnChgNtfctnDur[x]_[100],,ACP3_MCU,25ms_c4,,,,,,,,,,,,,,,,,,,
VaLFFR_Cnt_OpS_LnChgNtfctnDur[x]_[101],,ACP3_MCU,25ms_c4,,,,,,,,,,,,,,,,,,,
VaLFFR_Cnt_OpS_LnChgNtfctnDur[x]_[102],,ACP3_MCU,25ms_c4,,,,,,,,,,,,,,,,,,,
VaLFFR_Cnt_OpS_LnChgNtfctnDur[x]_[103],,ACP3_MCU,25ms_c4,,,,,,,,,,,,,,,,,,,
VaLFFR_Cnt_OpS_LnChgNtfctnDur[x]_[104],,ACP3_MCU,25ms_c4,,,,,,,,,,,,,,,,,,,
VaLFFR_Cnt_OpS_LnChgNtfctnDur[x]_[105],,ACP3_MCU,25ms_c4,,,,,,,,,,,,,,,,,,,
VaLFFR_Cnt_OpS_LnChgNtfctnDur[x]_[106],,ACP3_MCU,25ms_c4,,,,,,,,,,,,,,,,,,,
VaLFFR_Cnt_OpS_LnChgNtfctnDur[x]_[107],,ACP3_MCU,25ms_c4,,,,,,,,,,,,,,,,,,,
VaLFFR_Cnt_OpS_LnChgNtfctnDur[x]_[108],,ACP3_MCU,25ms_c4,,,,,,,,,,,,,,,,,,,
VaLFFR_Cnt_OpS_LnChgNtfctnDur[x]_[109],,ACP3_MCU,25ms_c4,,,,,,,,,,,,,,,,,,,
VaLFFR_Cnt_OpS_LnChgNtfctnDur[x]_[11],,ACP3_MCU,25ms_c4,,,,,,,,,,,,,,,,,,,
VaLFFR_Cnt_OpS_LnChgNtfctnDur[x]_[110],,ACP3_MCU,25ms_c4,,,,,,,,,,,,,,,,,,,
VaLFFR_Cnt_OpS_LnChgNtfctnDur[x]_[111],,ACP3_MCU,25ms_c4,,,,,,,,,,,,,,,,,,,
VaLFFR_Cnt_OpS_LnChgNtfctnDur[x]_[112],,ACP3_MCU,25ms_c4,,,,,,,,,,,,,,,,,,,
VaLFFR_Cnt_OpS_LnChgNtfctnDur[x]_[113],,ACP3_MCU,25ms_c4,,,,,,,,,,,,,,,,,,,
VaLFFR_Cnt_OpS_LnChgNtfctnDur[x]_[114],,ACP3_MCU,25ms_c4,,,,,,,,,,,,,,,,,,,
VaLFFR_Cnt_OpS_LnChgNtfctnDur[x]_[115],,ACP3_MCU,25ms_c4,,,,,,,,,,,,,,,,,,,
VaLFFR_Cnt_OpS_LnChgNtfctnDur[x]_[116],,ACP3_MCU,25ms_c4,,,,,,,,,,,,,,,,,,,
VaLFFR_Cnt_OpS_LnChgNtfctnDur[x]_[117],,ACP3_MCU,25ms_c4,,,,,,,,,,,,,,,,,,,
VaLFFR_Cnt_OpS_LnChgNtfctnDur[x]_[118],,ACP3_MCU,25ms_c4,,,,,,,,,,,,,,,,,,,
VaLFFR_Cnt_OpS_LnChgNtfctnDur[x]_[119],,ACP3_MCU,25ms_c4,,,,,,,,,,,,,,,,,,,
VaLFFR_Cnt_OpS_LnChgNtfctnDur[x]_[12],,ACP3_MCU,25ms_c4,,,,,,,,,,,,,,,,,,,
VaLFFR_Cnt_OpS_LnChgNtfctnDur[x]_[120],,ACP3_MCU,25ms_c4,,,,,,,,,,,,,,,,,,,
VaLFFR_Cnt_OpS_LnChgNtfctnDur[x]_[121],,ACP3_MCU,25ms_c4,,,,,,,,,,,,,,,,,,,
VaLFFR_Cnt_OpS_LnChgNtfctnDur[x]_[122],,ACP3_MCU,25ms_c4,,,,,,,,,,,,,,,,,,,
VaLFFR_Cnt_OpS_LnChgNtfctnDur[x]_[123],,ACP3_MCU,25ms_c4,,,,,,,,,,,,,,,,,,,
VaLFFR_Cnt_OpS_LnChgNtfctnDur[x]_[124],,ACP3_MCU,25ms_c4,,,,,,,,,,,,,,,,,,,
