Issue ID,Description,State,Severity,Story Points,Project Path,Location Kind,Path,Line,Column,Incident ID,Help Link,Assembly Name,Assembly Version,Assembly Public Key,Snippet
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CLEVIR_INCA_7_5.vbproj,File,ConfigurationEditorForm.vb,30,8,F:System.Windows.Forms.DataGridViewAutoSizeColumnsMode.Fill,,,,,DataGridViewParams.AutoSizeColumnsMode = DataGridViewAutoSizeColumnsMode.Fill
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CLEVIR_INCA_7_5.vbproj,File,ConfigurationEditorForm.vb,30,8,T:System.Windows.Forms.DataGridView,,,,,DataGridViewParams.AutoSizeColumnsMode = DataGridViewAutoSizeColumnsMode.Fill
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CLEVIR_INCA_7_5.vbproj,File,ConfigurationEditorForm.vb,30,8,T:System.Windows.Forms.DataGridViewAutoSizeColumnsMode,,,,,DataGridViewParams.AutoSizeColumnsMode = DataGridViewAutoSizeColumnsMode.Fill
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CLEVIR_INCA_7_5.vbproj,File,ConfigurationEditorForm.vb,30,8,P:System.Windows.Forms.DataGridView.AutoSizeColumnsMode,,,,,DataGridViewParams.AutoSizeColumnsMode = DataGridViewAutoSizeColumnsMode.Fill
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CLEVIR_INCA_7_5.vbproj,File,ConfigurationEditorForm.vb,27,8,P:System.Windows.Forms.Form.MinimizeBox,,,,,Me.MinimizeBox = True
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CLEVIR_INCA_7_5.vbproj,File,ConfigurationEditorForm.vb,26,8,P:System.Windows.Forms.Form.MaximizeBox,,,,,Me.MaximizeBox = True
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CLEVIR_INCA_7_5.vbproj,File,ConfigurationEditorForm.vb,25,8,T:System.Windows.Forms.FormBorderStyle,,,,,Me.FormBorderStyle = FormBorderStyle.Sizable
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CLEVIR_INCA_7_5.vbproj,File,ConfigurationEditorForm.vb,25,8,T:System.Windows.Forms.FormBorderStyle,,,,,Me.FormBorderStyle = FormBorderStyle.Sizable
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CLEVIR_INCA_7_5.vbproj,File,ConfigurationEditorForm.vb,25,8,F:System.Windows.Forms.FormBorderStyle.Sizable,,,,,Me.FormBorderStyle = FormBorderStyle.Sizable
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CLEVIR_INCA_7_5.vbproj,File,ConfigurationEditorForm.vb,25,8,T:System.Windows.Forms.FormBorderStyle,,,,,Me.FormBorderStyle = FormBorderStyle.Sizable
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CLEVIR_INCA_7_5.vbproj,File,ConfigurationEditorForm.vb,25,8,P:System.Windows.Forms.Form.FormBorderStyle,,,,,Me.FormBorderStyle = FormBorderStyle.Sizable
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CLEVIR_INCA_7_5.vbproj,File,ConfigurationEditorForm.vb,24,8,T:System.Windows.Forms.FormStartPosition,,,,,Me.StartPosition = FormStartPosition.CenterParent
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CLEVIR_INCA_7_5.vbproj,File,ConfigurationEditorForm.vb,24,8,T:System.Windows.Forms.FormStartPosition,,,,,Me.StartPosition = FormStartPosition.CenterParent
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CLEVIR_INCA_7_5.vbproj,File,ConfigurationEditorForm.vb,24,8,F:System.Windows.Forms.FormStartPosition.CenterParent,,,,,Me.StartPosition = FormStartPosition.CenterParent
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CLEVIR_INCA_7_5.vbproj,File,ConfigurationEditorForm.vb,24,8,T:System.Windows.Forms.FormStartPosition,,,,,Me.StartPosition = FormStartPosition.CenterParent
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CLEVIR_INCA_7_5.vbproj,File,ConfigurationEditorForm.vb,24,8,P:System.Windows.Forms.Form.StartPosition,,,,,Me.StartPosition = FormStartPosition.CenterParent
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CLEVIR_INCA_7_5.vbproj,File,ConfigurationEditorForm.vb,23,8,P:System.Windows.Forms.Form.Size,,,,,"Me.Size = New Size(1000, 700)"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CLEVIR_INCA_7_5.vbproj,File,ConfigurationEditorForm.vb,22,8,P:System.Windows.Forms.Form.Text,,,,,"Me.Text = ""CLEVIR Configuration Editor - Master Configuration"""
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CLEVIR_INCA_7_5.vbproj,File,ConfigurationEditorForm.vb,16,12,T:System.Windows.Forms.MessageBoxIcon,,,,,"MessageBox.Show($""Failed to load configuration: {ex.Message}"", ""Error"", MessageBoxButtons.OK, MessageBoxIcon.Error)"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CLEVIR_INCA_7_5.vbproj,File,ConfigurationEditorForm.vb,16,12,T:System.Windows.Forms.MessageBoxIcon,,,,,"MessageBox.Show($""Failed to load configuration: {ex.Message}"", ""Error"", MessageBoxButtons.OK, MessageBoxIcon.Error)"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CLEVIR_INCA_7_5.vbproj,File,ConfigurationEditorForm.vb,16,12,F:System.Windows.Forms.MessageBoxIcon.Error,,,,,"MessageBox.Show($""Failed to load configuration: {ex.Message}"", ""Error"", MessageBoxButtons.OK, MessageBoxIcon.Error)"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CLEVIR_INCA_7_5.vbproj,File,ConfigurationEditorForm.vb,16,12,T:System.Windows.Forms.MessageBoxButtons,,,,,"MessageBox.Show($""Failed to load configuration: {ex.Message}"", ""Error"", MessageBoxButtons.OK, MessageBoxIcon.Error)"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CLEVIR_INCA_7_5.vbproj,File,ConfigurationEditorForm.vb,16,12,T:System.Windows.Forms.MessageBoxButtons,,,,,"MessageBox.Show($""Failed to load configuration: {ex.Message}"", ""Error"", MessageBoxButtons.OK, MessageBoxIcon.Error)"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CLEVIR_INCA_7_5.vbproj,File,ConfigurationEditorForm.vb,16,12,F:System.Windows.Forms.MessageBoxButtons.OK,,,,,"MessageBox.Show($""Failed to load configuration: {ex.Message}"", ""Error"", MessageBoxButtons.OK, MessageBoxIcon.Error)"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CLEVIR_INCA_7_5.vbproj,File,ConfigurationEditorForm.vb,16,12,T:System.Windows.Forms.MessageBox,,,,,"MessageBox.Show($""Failed to load configuration: {ex.Message}"", ""Error"", MessageBoxButtons.OK, MessageBoxIcon.Error)"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CLEVIR_INCA_7_5.vbproj,File,ConfigurationEditorForm.vb,16,12,T:System.Windows.Forms.DialogResult,,,,,"MessageBox.Show($""Failed to load configuration: {ex.Message}"", ""Error"", MessageBoxButtons.OK, MessageBoxIcon.Error)"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CLEVIR_INCA_7_5.vbproj,File,ConfigurationEditorForm.vb,16,12,"M:System.Windows.Forms.MessageBox.Show(System.String,System.String,System.Windows.Forms.MessageBoxButtons,System.Windows.Forms.MessageBoxIcon)",,,,,"MessageBox.Show($""Failed to load configuration: {ex.Message}"", ""Error"", MessageBoxButtons.OK, MessageBoxIcon.Error)"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CLEVIR_INCA_7_5.vbproj,File,StatusNotifier.vb,453,12,P:System.Windows.Forms.Form.TopMost,,,,,target.TopMost = False
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CLEVIR_INCA_7_5.vbproj,File,StatusNotifier.vb,452,12,M:System.Windows.Forms.Form.Activate,,,,,target.Activate()
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CLEVIR_INCA_7_5.vbproj,File,StatusNotifier.vb,451,12,M:System.Windows.Forms.Control.BringToFront,,,,,target.BringToFront()
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CLEVIR_INCA_7_5.vbproj,File,StatusNotifier.vb,450,12,P:System.Windows.Forms.Form.TopMost,,,,,target.TopMost = True
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CLEVIR_INCA_7_5.vbproj,File,StatusNotifier.vb,446,16,T:System.Windows.Forms.FormWindowState,,,,,target.WindowState = FormWindowState.Normal
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CLEVIR_INCA_7_5.vbproj,File,StatusNotifier.vb,446,16,T:System.Windows.Forms.FormWindowState,,,,,target.WindowState = FormWindowState.Normal
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CLEVIR_INCA_7_5.vbproj,File,StatusNotifier.vb,446,16,F:System.Windows.Forms.FormWindowState.Normal,,,,,target.WindowState = FormWindowState.Normal
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CLEVIR_INCA_7_5.vbproj,File,StatusNotifier.vb,446,16,T:System.Windows.Forms.FormWindowState,,,,,target.WindowState = FormWindowState.Normal
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CLEVIR_INCA_7_5.vbproj,File,StatusNotifier.vb,446,16,P:System.Windows.Forms.Form.WindowState,,,,,target.WindowState = FormWindowState.Normal
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CLEVIR_INCA_7_5.vbproj,File,StatusNotifier.vb,445,12,T:System.Windows.Forms.FormWindowState,,,,,If target.WindowState = FormWindowState.Minimized Then
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CLEVIR_INCA_7_5.vbproj,File,StatusNotifier.vb,445,12,T:System.Windows.Forms.FormWindowState,,,,,If target.WindowState = FormWindowState.Minimized Then
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CLEVIR_INCA_7_5.vbproj,File,StatusNotifier.vb,445,12,F:System.Windows.Forms.FormWindowState.Minimized,,,,,If target.WindowState = FormWindowState.Minimized Then
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CLEVIR_INCA_7_5.vbproj,File,StatusNotifier.vb,445,12,T:System.Windows.Forms.FormWindowState,,,,,If target.WindowState = FormWindowState.Minimized Then
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CLEVIR_INCA_7_5.vbproj,File,StatusNotifier.vb,445,12,P:System.Windows.Forms.Form.WindowState,,,,,If target.WindowState = FormWindowState.Minimized Then
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CLEVIR_INCA_7_5.vbproj,File,StatusNotifier.vb,439,12,P:System.Windows.Forms.Control.IsDisposed,,,,,ElseIf GmResidentClient IsNot Nothing AndAlso Not GmResidentClient.IsDisposed Then
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CLEVIR_INCA_7_5.vbproj,File,StatusNotifier.vb,437,12,P:System.Windows.Forms.Control.IsDisposed,,,,,If OnVehicleScreen IsNot Nothing AndAlso Not OnVehicleScreen.IsDisposed Then
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CLEVIR_INCA_7_5.vbproj,File,StatusNotifier.vb,418,4,T:System.Windows.Forms.Form,,,,,"Private Sub SafeCloseToast(toast As Form, ensureMainOnTop As Boolean)          Try              If toast Is Nothing Then Return              If Not toast.IsDisposed Then                  toast.Hide()                  toast.Close()                  toast.Dispose()              End If          Catch          Finally              If ensureMainOnTop Then                  RestoreMainFormFocus()              End If          End Try      End Sub"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CLEVIR_INCA_7_5.vbproj,File,StatusNotifier.vb,423,16,M:System.Windows.Forms.Form.Close,,,,,toast.Close()
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CLEVIR_INCA_7_5.vbproj,File,StatusNotifier.vb,422,16,M:System.Windows.Forms.Control.Hide,,,,,toast.Hide()
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CLEVIR_INCA_7_5.vbproj,File,StatusNotifier.vb,421,12,P:System.Windows.Forms.Control.IsDisposed,,,,,If Not toast.IsDisposed Then
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CLEVIR_INCA_7_5.vbproj,File,StatusNotifier.vb,410,12,M:System.Windows.Forms.Control.Refresh,,,,,toast.Refresh()
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CLEVIR_INCA_7_5.vbproj,File,StatusNotifier.vb,409,12,M:System.Windows.Forms.Control.Show,,,,,toast.Show()
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CLEVIR_INCA_7_5.vbproj,File,StatusNotifier.vb,397,12,P:System.Windows.Forms.Form.TopMost,,,,,toast.TopMost = False
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CLEVIR_INCA_7_5.vbproj,File,StatusNotifier.vb,393,8,T:System.Windows.Forms.FormClosedEventHandler,,,,,"AddHandler toast.FormClosed, Sub() _openToasts.Remove(toast)"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CLEVIR_INCA_7_5.vbproj,File,StatusNotifier.vb,393,8,T:System.Windows.Forms.FormClosedEventHandler,,,,,"AddHandler toast.FormClosed, Sub() _openToasts.Remove(toast)"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CLEVIR_INCA_7_5.vbproj,File,StatusNotifier.vb,393,8,E:System.Windows.Forms.Form.FormClosed,,,,,"AddHandler toast.FormClosed, Sub() _openToasts.Remove(toast)"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CLEVIR_INCA_7_5.vbproj,File,StatusNotifier.vb,389,8,P:System.Windows.Forms.Control.Height,,,,,"toast.Location = New Point(screenArea.Right - toast.Width - _toastMargin, screenArea.Bottom - toast.Height - yOffset)"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CLEVIR_INCA_7_5.vbproj,File,StatusNotifier.vb,389,8,P:System.Windows.Forms.Control.Width,,,,,"toast.Location = New Point(screenArea.Right - toast.Width - _toastMargin, screenArea.Bottom - toast.Height - yOffset)"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CLEVIR_INCA_7_5.vbproj,File,StatusNotifier.vb,389,8,P:System.Windows.Forms.Form.Location,,,,,"toast.Location = New Point(screenArea.Right - toast.Width - _toastMargin, screenArea.Bottom - toast.Height - yOffset)"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CLEVIR_INCA_7_5.vbproj,File,StatusNotifier.vb,386,16,P:System.Windows.Forms.Control.Height,,,,,yOffset += open.Height + _toastMargin
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CLEVIR_INCA_7_5.vbproj,File,StatusNotifier.vb,383,12,P:System.Windows.Forms.Control.IsDisposed,,,,,If open Is Nothing OrElse open.IsDisposed Then
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CLEVIR_INCA_7_5.vbproj,File,StatusNotifier.vb,382,12,T:System.Windows.Forms.Form,,,,,Dim open = _openToasts(i)
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CLEVIR_INCA_7_5.vbproj,File,StatusNotifier.vb,376,12,T:System.Windows.Forms.Cursor,,,,,screenArea = Screen.FromPoint(Cursor.Position).WorkingArea
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CLEVIR_INCA_7_5.vbproj,File,StatusNotifier.vb,376,12,P:System.Windows.Forms.Cursor.Position,,,,,screenArea = Screen.FromPoint(Cursor.Position).WorkingArea
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CLEVIR_INCA_7_5.vbproj,File,StatusNotifier.vb,376,12,T:System.Windows.Forms.Screen,,,,,screenArea = Screen.FromPoint(Cursor.Position).WorkingArea
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CLEVIR_INCA_7_5.vbproj,File,StatusNotifier.vb,376,12,T:System.Windows.Forms.Screen,,,,,screenArea = Screen.FromPoint(Cursor.Position).WorkingArea
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CLEVIR_INCA_7_5.vbproj,File,StatusNotifier.vb,376,12,M:System.Windows.Forms.Screen.FromPoint(System.Drawing.Point),,,,,screenArea = Screen.FromPoint(Cursor.Position).WorkingArea
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CLEVIR_INCA_7_5.vbproj,File,StatusNotifier.vb,376,12,P:System.Windows.Forms.Screen.WorkingArea,,,,,screenArea = Screen.FromPoint(Cursor.Position).WorkingArea
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CLEVIR_INCA_7_5.vbproj,File,StatusNotifier.vb,374,12,T:System.Windows.Forms.Screen,,,,,screenArea = Screen.FromControl(owner).WorkingArea
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CLEVIR_INCA_7_5.vbproj,File,StatusNotifier.vb,374,12,T:System.Windows.Forms.Screen,,,,,screenArea = Screen.FromControl(owner).WorkingArea
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CLEVIR_INCA_7_5.vbproj,File,StatusNotifier.vb,374,12,M:System.Windows.Forms.Screen.FromControl(System.Windows.Forms.Control),,,,,screenArea = Screen.FromControl(owner).WorkingArea
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CLEVIR_INCA_7_5.vbproj,File,StatusNotifier.vb,374,12,P:System.Windows.Forms.Screen.WorkingArea,,,,,screenArea = Screen.FromControl(owner).WorkingArea
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CLEVIR_INCA_7_5.vbproj,File,StatusNotifier.vb,373,8,P:System.Windows.Forms.Control.IsHandleCreated,,,,,If owner IsNot Nothing AndAlso Not owner.IsDisposed AndAlso owner.IsHandleCreated Then
